tahun,bulan,total_kalori_hari,jumlah_komoditi,populasi,date,month_sin,month_cos,kalori_ma3,kalori_std3,kalori_ma6,kalori_std6,kalori_ma12,kalori_std12,kalori_lag1,kalori_lag2,kalori_lag3,kalori_lag6,kalori_lag12,period
2016,10,625363.152986242,7,246033018.0,2016-10-01,-0.8660254037844386,0.5000000000000001,625363.152986242,0.0,729497.0865204786,255075.002067778,866293.6942008309,341445.76373649697,625363.152986242,625363.152986242,1250166.754191662,1250166.754191662,508937.3972602256,2016-10-01
2016,11,625363.152986242,7,246033018.0,2016-11-01,-0.5000000000000004,0.8660254037844384,625363.152986242,0.0,729497.0865204786,255075.002067778,875995.8405113323,331888.7722114259,625363.152986242,625363.152986242,625363.152986242,625363.152986242,508937.3972602256,2016-11-01
2016,12,625363.152986242,7,246033018.0,2016-12-01,-2.4492935982947064e-16,1.0,625363.152986242,0.0,729497.0865204786,255075.002067778,885697.9868218336,321729.27522401133,625363.152986242,625363.152986242,625363.152986242,625363.152986242,508937.3972602256,2016-12-01
2017,1,664272.8017424026,8,248985414.0,2017-01-01,0.4999999999999999,0.8660254037844387,638333.0359049622,22464.49618344464,631848.094445602,15884.797587252731,836873.4907843954,305434.5109299961,625363.152986242,625363.152986242,625363.152986242,1250166.754191662,1250166.754191662,2017-01-01
2017,2,664272.8017424026,8,248985414.0,2017-02-01,0.8660254037844386,0.5000000000000001,651302.9188236824,22464.49618344484,638333.0359049622,20092.856218586014,788048.9947469571,279051.37103762,664272.8017424026,625363.152986242,625363.152986242,625363.152986242,1250166.754191662,2017-02-01
2017,3,664272.8017424026,8,248985414.0,2017-03-01,1.0,6.123233995736766e-17,664272.8017424026,0.0,644817.9773643223,21311.692328352645,739224.4987095188,239265.5599307103,664272.8017424026,664272.8017424026,625363.152986242,625363.152986242,1250166.754191662,2017-03-01
2017,4,664272.8017424026,8,248985414.0,2017-04-01,0.8660254037844387,-0.4999999999999998,664272.8017424026,0.0,651302.9188236824,20092.856218586097,690400.0026720805,177271.7178232006,664272.8017424026,664272.8017424026,664272.8017424026,625363.152986242,1250166.754191662,2017-04-01
2017,5,664272.8017424026,8,248985414.0,2017-05-01,0.4999999999999999,-0.8660254037844387,664272.8017424026,0.0,657787.8602830425,15884.79758725294,693642.4734017606,176327.31876052672,664272.8017424026,664272.8017424026,664272.8017424026,625363.152986242,625363.152986242,2017-05-01
2017,6,664272.8017424026,8,248985414.0,2017-06-01,1.2246467991473532e-16,-1.0,664272.8017424026,0.0,664272.8017424026,0.0,696884.9441314406,175312.42381267372,664272.8017424026,664272.8017424026,664272.8017424026,625363.152986242,625363.152986242,2017-06-01
2017,7,664272.8017424026,8,248985414.0,2017-07-01,-0.4999999999999997,-0.8660254037844388,664272.8017424026,0.0,664272.8017424026,0.0,648060.4480940023,20035.69292717052,664272.8017424026,664272.8017424026,664272.8017424026,664272.8017424026,1250166.754191662,2017-07-01
2017,8,664272.8017424026,8,248985414.0,2017-08-01,-0.8660254037844385,-0.5000000000000004,664272.8017424026,0.0,664272.8017424026,0.0,651302.9188236824,19157.78671551451,664272.8017424026,664272.8017424026,664272.8017424026,664272.8017424026,625363.152986242,2017-08-01
2017,9,664272.8017424026,8,248985414.0,2017-09-01,-1.0,-1.8369701987210294e-16,664272.8017424026,0.0,664272.8017424026,0.0,654545.3895533625,17597.55077028058,664272.8017424026,664272.8017424026,664272.8017424026,664272.8017424026,625363.152986242,2017-09-01
2017,10,1128974.9689752352,8,248985414.0,2017-10-01,-0.8660254037844386,0.5000000000000001,819173.5241533468,268295.92134487885,741723.1629478749,189713.86534765625,696513.0408857785,137014.54120682456,664272.8017424026,664272.8017424026,664272.8017424026,664272.8017424026,625363.152986242,2017-10-01
2017,11,664272.8017424026,8,248985414.0,2017-11-01,-0.5000000000000004,0.8660254037844384,819173.5241533468,268295.92134487885,741723.1629478746,189713.86534765625,699755.5116154585,135631.1148928976,1128974.9689752352,664272.8017424026,664272.8017424026,664272.8017424026,625363.152986242,2017-11-01
2017,12,664272.8017424026,8,248985414.0,2017-12-01,-2.4492935982947064e-16,1.0,819173.5241533468,268295.92134487885,741723.1629478746,189713.86534765625,702997.9823451387,134147.96067243937,664272.8017424026,1128974.9689752352,664272.8017424026,664272.8017424026,625363.152986242,2017-12-01
